y,word,pos,length,freq,unigram,w1,w1w2,p0w1,p0w1w2,p0p1w1,p0p1w1w2
26.023255228096303,all,function_words,3,4669.0000000000,0.0030426700,0.0179422940,0.0361620184,0.0419703724,0.0617763025,0.0437912045,0.0618675112
22.883170779844534,dance,verbs,5,192.0000000000,0.0001203060,0.0084033470,0.1105614209,0.0462375239,0.1266840009,0.0228500074,0.0882175604
16.924222975382765,ouch,other,4,150.0000000000,0.0000932005,0.0003255658,0.0003319465,0.0013390811,0.0013400142,0.0013567674,0.0013092130
23.729716630460892,yellow,adjectives,6,821.0000000000,0.0005275970,0.0018196523,0.0078266563,0.0044285802,0.0190534194,0.0043154698,0.0210297540
26.18141075170761,penis,nouns,5,4.0000000000,,,,,,,
26.790996306915,windy,adjectives,5,36.0000000000,0.0000225844,0.0000117114,0.0000099597,0.0000864824,0.0000793537,0.0001011182,0.0000960194
30.215734410798937,skate,verbs,5,12.0000000000,0.0000054653,0.0076970700,0.0146743287,0.0096367161,0.1105002963,0.0095092326,0.1105062603
22.375606909077955,sleep,verbs,5,303.0000000000,0.0001923490,0.0056229643,0.0572147246,0.0160576894,0.1200734893,0.0135669490,0.1125480523
26.47929069264927,dish,nouns,4,39.0000000000,0.0000247243,0.0005704140,0.0005352260,0.0004421280,0.0150760000,0.0003921780,0.0150760000
20.229166557598372,chair,nouns,5,745.0000000000,0.0004826590,0.0542312862,0.1067378236,0.0665790118,0.1081259460,0.0740734949,0.0877213375
33.40549267415279,hate,verbs,4,19.0000000000,0.0000125982,0.0009200600,0.0444129000,0.0072593200,0.2898010000,0.0095929200,0.2290420000
17.41795394022616,milk,nouns,4,483.0000000000,0.0003121820,0.0532054909,0.0636629363,0.0456021677,0.0718297686,0.0491716041,0.0627710932
24.593547322405648,hold,verbs,4,995.0000000000,0.0006552750,0.0039350275,0.0061725762,0.0119550049,0.0177931849,0.0174691169,0.0287535982
22.73101362876104,tickle,verbs,6,542.0000000000,0.0003556930,0.2026986021,0.2754844497,0.2865251595,0.3560085272,0.2872844461,0.2740197124
27.22842495335402,to,function_words,2,18572.0000000000,0.0120972000,0.1891228777,0.2989344253,0.3162335467,0.3750760764,0.3179123220,0.3312648296
31.013211762033148,does,verbs,4,1942.0000000000,0.0012480200,0.0170633421,0.0435381767,0.0247482392,0.0484078308,0.0294312665,0.0491607502
29.89980121135788,those,function_words,5,1866.0000000000,0.0012073700,0.0064650094,0.0155192352,0.0106952620,0.0254128872,0.0130486657,0.0252401454
26.320329733330965,under,function_words,5,488.0000000000,0.0003250220,0.0029882102,0.0297508994,0.0041971246,0.0528259357,0.0043574944,0.0222740972
27.392785061180852,melon,nouns,5,6.0000000000,,,,,,,
26.353412962088083,smile,verbs,5,59.0000000000,0.0000354237,0.0000588268,0.0000494030,0.0001427003,0.0000869025,0.0001564932,0.0001083328
26.4364432376507,brown,adjectives,5,421.0000000000,0.0002665310,0.0245935994,0.0593904147,0.0845313473,0.1434563782,0.0912415155,0.1427847778
28.36408287853539,garden,nouns,6,98.0000000000,0.0000668085,0.0004796970,0.0004200490,0.0003540490,0.0002606640,0.0002811040,0.0002615820
19.903709202066764,blanket,nouns,7,94.0000000000,0.0000618156,0.0130835735,0.1510624332,0.0699645900,0.1821316180,0.0947062400,0.1842124155
17.26248834984024,kitty,nouns,5,1407.0000000000,0.0008556909,0.0069585811,0.0301363730,0.0437539199,0.0841936093,0.0487141350,0.0962107849
18.675097278024364,peekaboo,other,8,442.0000000000,0.0002758040,0.0027013537,0.0044103851,0.0166161714,0.0525077388,0.0182818460,0.0703205842
19.471977672255708,spoon,nouns,5,404.0000000000,0.0002586850,0.0060875472,0.0155676601,0.0129056970,0.0383135734,0.0127847572,0.0292964047
32.15239116807415,every,function_words,5,160.0000000000,0.0001031870,0.0003443484,0.0094532726,0.0113339739,0.0560237365,0.0370779807,0.0699459566
22.87169478293961,fall,verbs,4,396.0000000000,0.0002586850,0.0037081369,0.0129595397,0.0105469729,0.0442047331,0.0115605454,0.0518975313
24.62698132789379,cook,verbs,4,101.0000000000,0.0000660952,0.0008541427,0.0003053879,0.0005775308,0.0003176165,0.0005056137,0.0003792292
