y,word,pos,length,freq,unigram,w1,w1w2,p0w1,p0w1w2,p0p1w1,p0p1w1w2
26.023255228096303,all,function_words,3,2735.0000000000,0.0028364400,0.0189046862,0.0377618312,0.0219285480,0.0664284763,0.0221570014,0.0660278440
22.883170779844534,dance,verbs,5,135.0000000000,0.0001431720,0.0060474735,0.0860601434,0.0054780442,0.1187497319,0.0055082673,0.1188689745
16.924222975382765,ouch,other,4,58.0000000000,0.0000657933,0.0039543067,0.0055940623,0.0071650118,0.0228566912,0.0072029603,0.0228252809
23.729716630460892,yellow,adjectives,6,577.0000000000,0.0005974580,0.0019983711,0.0209161224,0.0017492650,0.0320543643,0.0018023433,0.0319036684
26.18141075170761,penis,nouns,5,4.0000000000,,,,,,,
26.790996306915,windy,adjectives,5,27.0000000000,0.0000320963,0.0001025294,0.0000869171,0.0001011322,0.0015864144,0.0001089495,0.0014860980
30.215734410798937,skate,verbs,5,12.0000000000,0.0000108796,0.0133954187,0.1498381407,0.0163578930,0.1818855000,0.0163653150,0.1818855000
22.375606909077955,sleep,verbs,5,181.0000000000,0.0001868530,0.0064679954,0.0396551043,0.0046196234,0.0446219795,0.0046015214,0.0414708010
26.47929069264927,dish,nouns,4,22.0000000000,0.0000221120,0.0003863880,0.0431576000,0.0002946410,0.0216778000,0.0003031470,0.0216778000
20.229166557598372,chair,nouns,5,442.0000000000,0.0004651660,0.0602977879,0.1115100800,0.0619483445,0.1416284037,0.0626970752,0.1156776687
33.40549267415279,hate,verbs,4,8.0000000000,0.0000083836,0.0005134760,0.1017500000,0.0042900000,0.3468990000,0.0065840100,0.1100330000
17.41795394022616,milk,nouns,4,269.0000000000,0.0002866960,0.0490359219,0.0497453656,0.0545908536,0.0810726731,0.0540705781,0.0811071589
24.593547322405648,hold,verbs,4,461.0000000000,0.0004851340,0.0035376693,0.0052437440,0.0023709616,0.0117304532,0.0025427506,0.0119239190
22.73101362876104,tickle,verbs,6,191.0000000000,0.0001818610,0.2000486082,0.2975674288,0.1723153701,0.3490112805,0.1702649161,0.3448343604
27.22842495335402,to,function_words,2,13163.0000000000,0.0137493000,0.2041646957,0.3229893246,0.1951296464,0.3463601283,0.1781875164,0.3032556625
31.013211762033148,does,verbs,4,1442.0000000000,0.0015085300,0.0193399676,0.0471862434,0.0174064594,0.0627687571,0.0170026290,0.0645532880
29.89980121135788,those,function_words,5,1200.0000000000,0.0012426900,0.0138300601,0.0262375717,0.0143176593,0.0501074174,0.0155382639,0.0457810230
26.320329733330965,under,function_words,5,334.0000000000,0.0003553380,0.0062468418,0.0317444177,0.0060471361,0.0465798447,0.0059916369,0.0474316959
27.392785061180852,melon,nouns,5,6.0000000000,,,,,,,
26.353412962088083,smile,verbs,5,31.0000000000,0.0000333443,0.0007252928,0.0009666906,0.0011636921,0.0582662946,0.0011896921,0.0582715381
26.4364432376507,brown,adjectives,5,277.0000000000,0.0002866960,0.0251706182,0.0473540972,0.0199592482,0.0614727860,0.0200944052,0.0614915492
28.36408287853539,garden,nouns,6,75.0000000000,0.0000832658,0.0016085700,0.0015743300,0.0006769550,0.0030986800,0.0006925890,0.0028751800
19.903709202066764,blanket,nouns,7,49.0000000000,0.0000533130,0.0007272480,0.0006191579,0.0005805713,0.0112370805,0.0006180303,0.0112252345
17.26248834984024,kitty,nouns,5,295.0000000000,0.0002946501,0.0016353073,0.0028870455,0.0018732343,0.0076311778,0.0021175979,0.0081512251
18.675097278024364,peekaboo,other,8,83.0000000000,0.0000820178,0.0003820842,0.0004279446,0.0002830252,0.0005935603,0.0002835854,0.0008676837
19.471977672255708,spoon,nouns,5,193.0000000000,0.0001980860,0.0041618504,0.0069178668,0.0031548775,0.0068877468,0.0035278237,0.0068735079
32.15239116807415,every,function_words,5,130.0000000000,0.0001331870,0.0004604508,0.0021582407,0.0104637077,0.0372597605,0.0097880299,0.0413857123
22.87169478293961,fall,verbs,4,174.0000000000,0.0001806130,0.0015116172,0.0067240080,0.0073292572,0.0301469364,0.0069368824,0.0326856035
24.62698132789379,cook,verbs,4,77.0000000000,0.0000807698,0.0012061137,0.0004700764,0.0011132409,0.0004772733,0.0011851307,0.0005696035
17.56769342888419,bubbles,nouns,7,258.0000000000,0.0002579910,0.0431100781,0.0783178045,0.0472979753,0.1063446429,0.0475088005,0.1063597358
25.265521045418033,wipe,verbs,4,93.0000000000,0.0000969942,0.0003134181,0.0004392299,0.0003236727,0.0056875156,0.0003266429,0.0057483352
23.118764227018126,school,nouns,6,414.0000000000,0.0004177410,0.0145706146,0.0414628319,0.0072489285,0.0793373164,0.0081102947,0.0786092214
28.522976500646106,tricycle,nouns,8,13.0000000000,0.0000158718,0.0002954010,0.0004166320,0.0004132220,0.0194463000,0.0003644390,0.0194463000
29.47218118439899,tear,verbs,4,23.0000000000,0.0000246081,0.0001390528,0.0001778503,0.0003328738,0.0992876673,0.0003222740,0.0541006353
21.762738949944726,button,nouns,6,141.0000000000,0.0001406760,0.0822506232,0.2667469896,0.1636299550,0.3541578144,0.1606596833,0.3218122322
26.478081710313287,brother,other,7,81.0000000000,0.0000857620,0.0026065613,0.0640950272,0.0022629858,0.1390934189,0.0020363738,0.1390950421
26.464930025372052,gum,nouns,3,17.0000000000,0.0000183679,0.0001466860,0.0000839096,0.0001781370,0.0000727806,0.0001827550,0.0000727806
32.081031283875184,woods,nouns,5,27.0000000000,,,,,,,
26.814435313116693,radio,nouns,5,29.0000000000,0.0000283522,0.0002693255,0.0001885446,0.0005853630,0.0134405725,0.0005571675,0.0175257235
27.173342264726077,sidewalk,nouns,8,11.0000000000,0.0000133757,0.0003801750,0.0001154772,0.0003080960,0.0001554960,0.0003575635,0.0001639955
